Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Difference,Amount Differences
2005072589660,2005-07-22 00:00:00,2005-06-04 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,UAL,Passenger Property Loss,Checked Baggage,Locks,5.0,Denied,0.0,Deny,48.0,5.0
2007072629094,2007-07-24 00:00:00,2007-07-18 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,1000.0,Denied,0.0,Deny,6.0,1000.0
2007080629704,2007-08-06 00:00:00,2007-07-14 00:00:00,SEA,Seattle-Tacoma International,Southwest Airlines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),296.2,Approved,296.2,Approve in Full,23.0,0.0
2004090862388,2004-07-27 00:00:00,2004-06-27 00:00:00,HOU,William P. Hobby,,Property Damage,Checked Baggage,Other,85.99,Approved,85.99,Approve in Full,30.0,0.0
2005121497813,2005-12-06 00:00:00,2005-11-26 00:00:00,SAN,San Diego International,,Property Damage,Checked Baggage,Other,,Insufficient; one of the following items required: sum certain; statement of fact; signature; location of incident; and date.,,,10.0,
2005112996685,2005-11-15 00:00:00,2005-10-04 00:00:00,IAD,Washington Dulles International,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,917.65,Approved,917.65,Approve in Full,42.0,0.0
2008112552784,2008-11-24 00:00:00,2008-11-15 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,717.82,Denied,0.0,Deny,9.0,717.82
2005042683426,2005-04-20 00:00:00,2005-04-25 00:00:00,,,,,,,,Canceled,0.0,,-5.0,
2013052103764,2013-04-24 00:00:00,2013-04-09 04:37:00,GEG,Spokane International,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,423.0,Approve in Full,,,14.0,
2010071773842,2010-07-14 00:00:00,2010-05-19 17:45:00,VLD,Valdosta Municipal,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing,85.0,Approve in Full,,,55.0,
2008102351452,2008-10-20 00:00:00,2008-10-14 00:00:00,SYR,Syracuse-Hancock International,American Eagle,Passenger Property Loss,Checked Baggage,Cameras - Digital,139.81,Denied,0.0,Deny,6.0,139.81
2007091131639,2007-08-30 00:00:00,2007-07-22 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,57.5,Approved,57.5,Approve in Full,39.0,0.0
2009091763786,2009-09-17 00:00:00,2009-08-31 00:00:00,SEA,Seattle-Tacoma International,Continental Airlines,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,765.81,Approved,765.81,Approve in Full,17.0,0.0
2005030877217,2005-02-04 00:00:00,2005-01-10 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,41.94,Approved,41.94,Approve in Full,25.0,0.0
0114359M,2004-01-14 00:00:00,2003-12-01 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Settled,50.0,Settle,44.0,50.0
0903042M,2003-09-03 00:00:00,2003-08-06 00:00:00,,,,Property Damage,Checked Baggage,Luggage (all types including footlockers),200.0,Denied,0.0,Deny,28.0,200.0
2010091075870,2010-09-07 00:00:00,2010-08-09 00:00:00,JFK,John F. Kennedy International,Qantus Airways  ,Passenger Property Loss,Checked Baggage,Personal Electronics,0.0,Deny,,,29.0,
2006021301452,2006-02-07 00:00:00,2006-01-17 00:00:00,ORF,Norfolk International,USAir,Passenger Property Loss,Checked Baggage,Cameras - Digital,400.0,Settled,200.0,Settle,21.0,200.0
0409035L,2003-04-09 00:00:00,2003-03-21 17:03:00,LAX,Los Angeles International Airport,,,Other,Computer - Laptop,,Denied,0.0,Deny,18.0,
2005071589085,2005-07-13 00:00:00,2005-06-26 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Passenger Property Loss,Checked Baggage,Other,25.0,Approved,25.0,Approve in Full,17.0,0.0
2011100487474,2011-09-12 00:00:00,2011-08-29 00:00:00,SEA,Seattle-Tacoma International,KLM Royal Dutch Airlines,Property Damage,Checked Baggage,Cosmetics & Grooming,0.0,Deny,,,14.0,
2004081061035,2004-07-20 00:00:00,2004-07-05 00:00:00,LAX,Los Angeles International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cell Phones,274.78,Settled,254.27,Settle,15.0,20.509999999999962
2010031269486,2010-03-05 00:00:00,2010-01-26 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,0.0,Deny,,,38.0,
2013052403859,2013-05-28 00:00:00,2013-05-10 00:00:00,ABQ,Albuquerque International Sunport Airport,,Passenger Property Loss,Checkpoint,Jewelry & Watches; Other; Other,,,,,18.0,
2004090962452,2004-08-31 00:00:00,2004-08-20 00:00:00,LAS,McCarran International,,Passenger Property Loss,Checkpoint,Cameras - Digital,389.1,Approved,389.1,Approve in Full,11.0,0.0
2007012419373,2007-01-16 00:00:00,2006-08-05 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Other,180.0,Denied,0.0,Deny,164.0,180.0
2006070609012,2006-07-05 00:00:00,2006-06-14 00:00:00,SAN,San Diego International,,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,42.0,Approved,42.0,Approve in Full,21.0,0.0
2010062372959,2010-06-10 00:00:00,2010-05-22 00:00:00,DAL,Dallas Love Field,,Passenger Property Loss,Checkpoint,Jewelry & Watches,0.0,Deny,,,19.0,
0219389M,2004-02-19 00:00:00,2003-12-17 00:00:00,PHL,Philadelphia International Airport,,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,60.0,Settled,30.0,Settle,64.0,30.0
2006060607445,2006-06-02 00:00:00,2006-05-01 00:00:00,SEA,Seattle-Tacoma International,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,245.0,Denied,0.0,Deny,32.0,245.0
2015091525380,2015-07-21 00:00:00,2015-07-03 00:00:00,BOS,Boston (Logan) International Airport,Swiss Air,Property Damage,Checked Baggage,Household Items; Travel Accessories,6.3,Settle,,,18.0,
2009050458289,2009-04-17 00:00:00,2009-03-18 00:00:00,CHS,Charleston International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,40.99,Canceled,0.0,,30.0,40.99
0708145M,2003-07-08 00:00:00,2003-05-16 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),25.0,Approved,25.0,Approve in Full,53.0,0.0
2009071361114,2009-07-01 00:00:00,2009-06-07 00:00:00,RDM,Roberts Field,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Luggage (all types including footlockers); Other,115.0,Denied,0.0,Deny,24.0,115.0
2004052453225,2004-03-18 00:00:00,2004-02-19 00:00:00,SFO,San Francisco International,,Passenger Property Loss,Checked Baggage,Cameras - Digital,1073.0,Canceled,,,28.0,
1023807M,2003-04-07 00:00:00,2003-01-28 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,90.0,Denied,0.0,Deny,69.0,90.0
2015061523137,2015-06-05 00:00:00,2015-05-10 00:00:00,MSN,Dane County Regional (Madison),Delta Air Lines,Property Damage,Checkpoint,Computer & Accessories,1000.0,Settle,,,26.0,
2010060872500,2010-06-01 00:00:00,2010-05-14 00:00:00,PHL,Philadelphia International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other; Travel Accessories,0.0,Deny,,,18.0,
2004050450455,2004-02-19 00:00:00,2003-10-03 00:00:00,LGA,LaGuardia,,Property Damage,Checked Baggage,Other,81.62,Denied,0.0,Deny,139.0,81.62
2008062746271,2008-06-23 00:00:00,2008-06-07 00:00:00,EWR,Newark International Airport,Delta Air Lines,Property Damage,Checkpoint,Medicines,82.0,Denied,0.0,Deny,16.0,82.0
2010020168082,2010-01-26 00:00:00,2010-01-02 00:00:00,PWM,Portland International Jetport,,Property Damage,Checked Baggage,Home Decor,0.0,Deny,,,24.0,
2004090362108,2004-08-04 00:00:00,2004-04-21 00:00:00,RSW,Southwest Florida International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,100.0,Denied,,Deny,105.0,
2008071446886,2008-07-21 00:00:00,2008-05-22 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Jewelry - Costume; Jewelry - Fine; Watches - Expensive more than $100; Watches - Inexpensive $100 or less,1397.11,Denied,0.0,Deny,60.0,1397.11
2005102795309,2005-10-20 00:00:00,2005-10-05 00:00:00,BDL,Bradley International Airport,,Property Damage,Checkpoint,Computer - Laptop,3539.0,Settled,799.0,Settle,15.0,2740.0
2009073062010,2009-07-28 00:00:00,2009-07-25 00:00:00,SMF,Sacramento International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Stationery,10.0,Approved,10.0,Approve in Full,3.0,0.0
2009061060005,2009-06-08 00:00:00,2009-05-25 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Settled,10.0,Settle,14.0,90.0
2009120165852,2009-11-20 00:00:00,2009-09-26 00:00:00,MCO,Orlando International Airport,Jet Blue,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),395.0,Settled,65.0,Settle,55.0,330.0
2012071195276,2012-06-08 00:00:00,2012-05-10 12:00:00,LAS,McCarran International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,151.7,Settle,,,28.0,
2008092550418,2008-09-19 00:00:00,2008-07-27 00:00:00,SAN,San Diego International,Northwest Airlines,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),150.0,Settled,50.0,Settle,54.0,100.0
2007031322178,2007-03-07 00:00:00,2007-02-27 00:00:00,DCA,Ronald Reagan Washington National Airport,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Computer - Laptop; Other,1500.0,Denied,0.0,Deny,8.0,1500.0
2004122170185,2004-11-15 00:00:00,2004-11-06 00:00:00,MCO,Orlando International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,600.0,Denied,0.0,Deny,9.0,600.0
1028019M,2003-10-28 00:00:00,2003-08-09 00:00:00,ALB,Albany International,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),59.36,Denied,0.0,Deny,80.0,59.36
2009052159301,2009-05-18 00:00:00,2009-04-21 00:00:00,CHS,Charleston International,American Airlines,Property Damage,Checkpoint,Other,15.0,Approved,15.0,Approve in Full,27.0,0.0
2005051985123,2005-05-17 00:00:00,2005-05-10 00:00:00,TRI,Tri-Cities Regional,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,69.5,Canceled,0.0,,7.0,69.5
2007012619553,2007-01-19 00:00:00,2006-12-14 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Alcoholic beverages,60.0,Denied,0.0,Deny,36.0,60.0
2010040270325,2010-03-31 00:00:00,2010-03-14 10:00:00,MYR,Myrtle Beach International,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Other; Personal Electronics,,,,,16.0,
1016000M,2003-10-16 00:00:00,2003-09-20 00:00:00,OAK,Metropolitan Oakland International,Jet Blue,Property Damage,Checked Baggage,Fish/Game,22.95,Approved,22.95,Approve in Full,26.0,0.0
2009020455176,2009-01-27 00:00:00,2009-01-09 00:00:00,STL,Lambert St. Louis International,Delta Air Lines,Passenger Property Loss,Checked Baggage,,570.66,Denied,0.0,Deny,18.0,570.66
2008082549097,2008-08-22 00:00:00,2008-07-22 00:00:00,MDW,Midway International Airport,,Passenger Property Loss,Checked Baggage,Medicines; Other,39.99,Insufficient; one of the following items required: sum certain; statement of fact; signature; location of incident; and date.,,,31.0,
1205372M,2003-12-05 00:00:00,2003-01-16 00:00:00,MDW,Midway International Airport,America Trans Air,,Other,Other,,Denied,0.0,Deny,323.0,
2012030791598,2012-01-30 00:00:00,2012-01-10 00:00:00,CMH,Port Columbus International,UAL  ,Property Damage,Checked Baggage,Cosmetics & Grooming,0.0,Deny,,,20.0,
2012051493922,2012-04-27 00:00:00,2012-04-24 00:00:00,PSP,Palm Springs International,Alaska Airlines  ,Property Damage,Checked Baggage,Other,231.32,Settle,,,3.0,
2006011399614,2006-01-10 00:00:00,2005-10-19 00:00:00,SNA,John Wayne,,Property Damage,Checkpoint,Other,400.0,Denied,0.0,Deny,83.0,400.0
2007101633492,2007-10-15 00:00:00,2007-09-20 00:00:00,ZZX,Non TSA Airport (motor vehicle),,Motor Vehicle,Motor Vehicle,,1000.0,Settled,233.99,Settle,25.0,766.01
2005020475710,2005-01-16 00:00:00,2005-01-08 00:00:00,BTM,Bert Mooney,,Property Damage,Checked Baggage,,151.16,Approved,151.16,Approve in Full,8.0,0.0
2004090762179,2004-08-05 00:00:00,2004-07-26 00:00:00,PHL,Philadelphia International Airport,USA 3000 (U5),Property Damage,Checked Baggage,Musical Instruments - Other - Over $250,4200.0,Denied,,Deny,10.0,
2007041824160,2007-04-16 00:00:00,2007-02-09 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,12.0,Denied,0.0,Deny,66.0,12.0
2009031156066,2009-02-23 00:00:00,2009-02-22 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Other,35.0,Canceled,0.0,,1.0,35.0
2014121519181,2014-12-12 00:00:00,2014-12-08 00:00:00,BHM,Birmingham International Airport,UAL  ,Property Damage,Checked Baggage,Clothing,,,,,4.0,
0821076M,2003-08-21 00:00:00,2003-08-13 00:00:00,MDW,Midway International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,1088.0,Denied,0.0,Deny,8.0,1088.0
2008080648115,2008-07-31 00:00:00,2008-07-28 00:00:00,SNA,John Wayne,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Other,54.32,Denied,0.0,Deny,3.0,54.32
2006012300102,2006-01-18 00:00:00,2005-11-02 00:00:00,HKY,Hickory Regional Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),120.0,Approved,120.0,Approve in Full,77.0,0.0
0626026M,2003-06-26 00:00:00,,,,,,Other,Jewelry - Fine,,Approved,100.0,Approve in Full,,
2010062272903,2010-06-14 00:00:00,2010-05-24 12:30:00,SMF,Sacramento International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,51.73,Settle,,,20.0,
2006060907677,2006-06-06 00:00:00,,,,Continental Airlines,Passenger Property Loss,Checked Baggage,Other; Video Recordings (blank & commercial),480.0,Insufficient; one of the following items required: sum certain; statement of fact; signature; location of incident; and date.,,,,
0120136M,2004-01-20 00:00:00,2003-12-29 00:00:00,EWR,Newark International Airport,,Property Damage,Checked Baggage,Other,36.0,Settled,17.5,Settle,22.0,18.5
1008011M,2003-10-08 00:00:00,2003-09-22 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2100.0,Settled,375.0,Settle,16.0,1725.0
2010081374787,2010-08-13 00:00:00,2010-08-13 00:00:00,ORD,Chicago O'Hare International Airport,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0.0,Deny,,,0.0,
2010030268896,2008-05-19 00:00:00,2008-04-30 00:00:00,ORD,Chicago O'Hare International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Computer - Laptop,1400.0,Denied,0.0,Deny,19.0,1400.0
2005040181144,2005-03-25 00:00:00,2005-03-01 00:00:00,,,,Passenger Property Loss,Checked Baggage,Other,713.71,Denied,0.0,Deny,24.0,713.71
2005030176879,2004-12-14 00:00:00,2004-08-16 00:00:00,MEM,Memphis International Airport,,Passenger Property Loss,Checked Baggage,Jewelry - Fine,160.0,Approved,160.0,Approve in Full,120.0,0.0
2006052406916,2006-05-23 00:00:00,2006-05-13 00:00:00,DEN,Denver International Airport,American Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),201.0,Settled,100.5,Settle,10.0,100.5
2013040903077,2013-03-25 00:00:00,2013-02-23 07:30:00,PVD,TF Green Airport; Providence,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,,,,,29.0,
2014070915037,2014-06-24 00:00:00,2014-06-13 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science,,,,,11.0,
2009111965501,2009-11-12 00:00:00,2009-02-26 07:40:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Property Damage,Checked Baggage,,35.97,Denied,0.0,Deny,258.0,35.97
2004051752425,2004-04-16 00:00:00,2004-01-28 00:00:00,RSW,Southwest Florida International,Delta Air Lines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,175.0,Denied,0.0,Deny,79.0,175.0
2004080360401,2004-07-27 00:00:00,2004-07-08 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,90.25,Approved,90.25,Approve in Full,19.0,0.0
2008073047703,2008-07-24 00:00:00,2008-06-27 00:00:00,MCO,Orlando International Airport,,Property Damage,,Locks,20.0,Insufficient; one of the following items required: sum certain; statement of fact; signature; location of incident; and date.,,,27.0,
2009071461178,2009-07-08 00:00:00,2009-07-02 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,14.9,Denied,0.0,Deny,6.0,14.9
2015082525078,2015-08-25 00:00:00,2015-07-19 00:00:00,BOS,Boston (Logan) International Airport,British Airways,Property Damage,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,109.95,Settle,,,37.0,
2004092263496,2004-08-19 00:00:00,2004-07-08 00:00:00,AUS,Austin-Bergstrom International Airport,,Property Damage,Checkpoint,Luggage (all types including footlockers),193.4,Approved,191.4,Approve in Full,42.0,2.0
2004061956380,2004-05-26 00:00:00,2004-05-02 00:00:00,TUL,Tulsa International Airport,Southwest Airlines,Property Damage,Checked Baggage,Cameras - Digital,500.0,Approved,500.0,Approve in Full,24.0,0.0
2012070995119,2012-06-04 00:00:00,2012-04-14 08:30:00,SMF,Sacramento International Airport,Alaska Airlines  ,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses,50.0,Approve in Full,,,50.0,
2007022721588,2007-02-26 00:00:00,2007-02-23 00:00:00,IAD,Washington Dulles International,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital; Computer - Laptop; MP3 Players-(iPods; etc); Other,1698.41,Settled,827.71,Settle,3.0,870.7
2007092432426,2007-09-18 00:00:00,2007-09-03 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checkpoint,Cameras - Digital; Other,900.0,Denied,0.0,Deny,15.0,900.0
2008040942183,2008-04-01 00:00:00,2007-12-11 00:00:00,PHL,Philadelphia International Airport,UAL,Passenger Property Loss,Checked Baggage,Bedding - Other pillows,300.0,Denied,0.0,Deny,112.0,300.0
2009031256167,2009-02-22 00:00:00,2009-01-16 00:00:00,SEA,Seattle-Tacoma International,UAL,Passenger Property Loss,Checked Baggage,Locks,7.29,Denied,0.0,Deny,37.0,7.29
0221032L,2003-02-21 00:00:00,2003-01-04 00:00:00,CLE,Cleveland Hopkins International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),55.0,Settled,27.5,Settle,48.0,27.5
0609020L,2003-06-09 00:00:00,2003-05-23 00:00:00,PHL,Philadelphia International Airport,,Passenger Property Loss,Checked Baggage,Other,148.0,Approved,148.0,Approve in Full,17.0,0.0
